username,text,likes,created_at
ay.su.67,"سلام، پيج فيكم هست، ٣٣ سال دارم، ساكن اروميه، چندماه ديگه تهران مهاجرت ميكنم، كارشناسي و ارشد رو دانشگاه تهران خوندم، الان تو يه شركت مسئول منابع انساني هستم،ميانگرا، دختر آزادي هستم ولي چارچوب دارم، نسبتا شوخ و اهل هنر و سفر،حساس،خوش قيافه و شيك پوشم، عجولم،مهربون،منطقي،١٦١قد،فيلم و مطالعه دوست دارم،
دوست دارم كسي باشه كه تحصيلاتش در خد خودم يا بالاتر، آداب معاشرت بلد باشه،اهل سفر، خوش تيپ و ظاهر خوب،عاقل،باشخصيت و شوخ،وفادار و اهل زندگي، مرد زندگي باشه،اهل فيلم و مطالعه،، تا حالا از زندگي مجرديم لذت بردم البته تو چارچوب يه دختر، دوست دارم از اين به بعد يه زندگي مشترك خوب رو داشته باشم❤️❤️❤️❤️",3,"3/30/2022, 5:31:17 PM"
afsoonak_n,سلام من افسون هستم سی و دو ساله از استان خوزستان شهر دزفول لیسانس فن آوری اطلاعات دارم و از هجده سالگی وارد بازار کار آزاد شدم و سر پای خودم هستم یه دختر خودساخته که خونواده رو کامل تحت حمایت اقتصادی خودم قرار دادم تمام تایم بیکاریم رو مطالعه می کنم و عاشق طبیعت و مسافرت هستم یه مدت هم پیگر مهاجرت بودم و فکرش در ذهنم هست سفر های زیادی در سطح کشور خودمون داشتم به طور مستقل دنبال یک انسانی هستم که رشد زن در جامعه چه در جامعه ایران و چه در ممالک دیگه براش دارای ارزش باشه و مودب باشه از نظر خونواده محدود وبسته نباشه اهل سفر داخلی و خارجی باشه اگه پایه باشه تلاش کنیم و زندگی در خارج از کشور بسازیم من دختری نیستم که یکی منو یدک بکشه حمل بر خودستایی نباشه یه دختر بسیار تلاشگر هستم که کل زندگیم رو خدا رو شکر مدیون هیچ کس جز تلاش و ممارست و قوی بودن خودم نیستم خلاصه که آقا باشد که یار پیدا شود 🙌❤️ یلدا دل رو زدم به دریا ببینم چی میشه (بجای یا علی)یا طراح کیف ورساچه خودت دیگه لاکچریشو نسیب کن😂,2,"3/30/2022, 8:14:17 PM"
saaye.tlb,"سلام
منم با وجود اینکه کار عجیبی به نظرم میومد، تصمیم گرفتم اینجا پیام بذارم. اما اسم و پیجم فیکه🙂
دختر سی‌ساله هستم. تحصیل‌کرده و شاغل. برونگرا و معاشرتی و مستقل. شنونده خوبی هستم و از تعامل با افراد مختلف لذت میبرم،‌ دیگران هم همینطور... به موسیقی علاقه‌زیادی دارم و همیشه صبحم رو با موزیک شروع میکنم. نگاهم به دنیا و آدم‌ها عمیقه. متقابلا از افرادی که به خودشون فرصت میدن مسائل و اطرافیانشون رو از زوایای مختلف بشناسن و درک کنن خوشم میاد. بی نهایت به گفتگو کردن اهمیت میدم، مخصوصا وقتی مشکل یا ابهامی وجود داره. برای داشتن زندگی شاد و آروم و رو به جلو تلاش کردم و تا اینجا هم موفق بودم‌. ترجیح میدم رابطه تو هر سطحی که هست، متعهدانه باشه و از زمانی که دارم تو رابطه میگذرونم و معاشرتی که دارم لذت ببرم. بازی با احساسات آدما و همزمان با چند نفر بودن برام قابل قبول نیست. به طور جدی تو مسیر مهاجرت هستم، تهران زندگی می‌کنم و از آشنایی با پسری که ویژگی‌هایی مشابه من داشته باشه خوشحال میشم🙂",2,"3/30/2022, 8:51:09 PM"
mitra_eslm,چرا این همه خوب آخه!!! ولی باز تهش همه تنها😮,3,"3/31/2022, 10:26:05 AM"
mishkaadessert,کاش کسایی که نمیدونند تکلیفشون چیه و صرفا دنبال گذر وقت هستن زیر این پست کامنت نذارند و بقیه رو ازار ندن فک نمیکنم یلداجون برای اینجور دلایل این پست هارو گذاشته باشه,5,"3/31/2022, 12:58:32 PM"
omidi_r_g,سلام و درود و از این سخنان. امید هستم ۲۴ ساله از تهران. شرایط اگر بخوام اینجا بنویسم خیلی زیاد میشه، برای همین اگر متمایلی، بیا دایرکت که از اون ور پاشیم بریم تلگرام که اونجا در خدمت باشیم (چت اینستا افتضاحه، منم بدون استیکر های تلگرام نمیتونم چت کنم اصلا),2,"3/31/2022, 1:48:17 PM"
sepe.hr1625,سلام به دوستان،من سپهر هستم و سی و پنج ساله از اصفهان،مهندس برق و در زمینه برق فعالیت میکنم ،بسیار عاشق کارم هستم و چندین ساله که روی کارم متمرکز،بسیار خانواده دوست و اهل ورزش و کتاب و پیاده روی،دنبال یه همراه مودب و باوقار ،تحصیل کرده و ساکن اصفهان،که بتونیم در کنار هم همدیگه را بهتر بشناسیم و کمک کنیم به پیشرفت همدیگه،شخصیت حمایت گر دارم و میانگرا هستم،و با اینکه روزها شلوغی دارم ولی واقعا وقت میذارم برای طرف مقابلم،و سعی کردم یه فرد مودب و تاثیر گذار باشم برای خودم و طرف مقابلم. این پیج هم فیک هست,4,"3/29/2022, 11:22:13 AM"
saeed.t.71.esf,یه پسره متولد 71 اصفهانی ، ارشد نفت / نبود کسی از اصفهان ، کوچیکتر ، بزرگتر فرقی نداره ،تحصیلات و این چیزا هم مهم نیس ، فقط ادم دورویی نباشه ، خاکی و پایه پیشرفت و برنامه ، یه رفیق ، دوست ، برای دوستیه واقعی . به نظرم چه اشکال داره دوستت جنس مخالف باشه ولی رفتار و.نگاهت بهش مثل دوستای همجنس خودت باشه ، بیایم بیرون از اون نگاهای قدیمی,4,"3/29/2022, 6:43:15 PM"
ati_ati67,خیلی جالبه علاوه بر دیت چیزهای جالبتری هم میشه دید. مثلن صفحات بعضی از دوستان خیلی جالبه و باهاشون آشنا میشیم و فالو میکنیم. 👏,3,"3/28/2022, 12:22:11 AM"
with.mehr,سلام من با پیج فیک اومدم و دخترم  این چند روز که یلدا پست گذاشته بود خیلی فکر کردم بالاخره این تصمیم سخت رو گرفتم و گاردمو نسبت به آشنایی از طریق فضای مجازی پایین آوردم من ۲۴ سالمه کارشناسی مهندسی خوندم در تلاشم ارشد بخونم بعدش احتمالا مهاجرت می‌کنم از لحاظ شخصیتی میتونم بگم آرومم ولی هیجان رو دوست دارم نقاشی می‌کشم عاشق پیانو هستم و یه مدت ساز تار کار می‌کردم بخوام دید کلی از خودم بدم اینه که به قول اطرافیانم آرامش‌بخش و ظریف و عاقل و مهربون و باهوشم و خیالپردازم مشکلمم همینه گاهی انقدر توی فکر فرو میرم که از کارایی که باید بکنم جا می‌مونم خیلی درتلاشم خودمو بشناسم و سبک زندگی مناسب جسم و روحم رو انتخاب کنم درمورد فاکتورهایی که برام مهمه زیر همین کامنت می‌نویسم مرسی از اینکه تا اینجا خوندی😁,2,"3/28/2022, 9:24:11 AM"
mhammad_rr,هییی . من نمی دونم چرا از زادگاه معمار کبیر انقلاب 😁 شهر پر فتوح انقلابی خمین 🤪 کسی نیست!!!یلدا مادر سه دوره داری اپدیت میزاری و پسر معنویت نشسته به در و آه میکشه و کامنت میخونه و تخمه سیاه بختشو میشکنه. البته تخمه ژاپنیم داریم😁. ازونجایی که کسی نیس، دیگه شرح خصوصیات این پسر شیطون دوس داشتنی اهل سفر فیلم باز که داره دکتری عمران میخونه و ورزش مورد علاقشم بدنسازیه خیلی براتون نمی گم. باشد که همگی رستگار شویم. بشتابید.....,17,"3/28/2022, 12:29:45 PM"
sahhar.m,سلام سحر هستم متولد ۶۹ از اصفهان.حسابدارم.آروم و صبورم,3,"3/28/2022, 7:49:21 PM"
sedayepoochedroon,کامنت می‌گذاریم و هزار و نهصد گوش می دهیم معتاد شدم به کامنت گذاشتن در این جا شاید رستگار شوم زن آینده من، من در اینجا شهادت می دهم به خاطر تو بر گوش مجری اسکار بزنم و بعد در هنگام دریافت جایزه از عشق بگویم زن آینده من شهادت میدهم که هر عمل مردانه و غیرت مدارانه عملی است ضد فمینیستی که زن را موجودی بی دفاع فرض کرده من شهادت میدهم که بشینم بر و بر تو را نگاه کنم تا با اخم کردن از خودت دفاع کنی زن آینده من، من شهادت می دهم که شهادت قبلیم در تضاد با شهادت قبل تری ام بوده و تو باید درک کنی ما مرد ها ناتوان از انتخاب یکی از این دو هستیم و در هر حال بودنمان ضد فمینیستی است چون در هر صورت ممکن است از زاویه ای اشتباه به دنیا بنگریم و به این خاطر در اینجا شهادت میدهم که تو می توانی شهادتم را به دلخواه تغییر دهی زن آینده من، من به خاطر تو حاضر هستم به استادیوم فوتبال نروم البته بطور کلی من فوتبال دوست ندارم که رفتن یا نرفتنم مهم باشد اما اعتراف می کنم که یک زمان دوست داشتم زن آینده من، من هميشه راست می گویم مگر زمان‌هایی که دروغ می گویم زن آینده من، من در اینجا شهادت میدم قبل از دیدن تو عاشق تو شدم و بعد در اثر ندیدن تو از عشق فارغ شدم زن آینده من اگر این کامنت را می خوانی سریعا آن را فراموش کن و کامنت نفر بعدی را بخوانی باشد که رستگار شوی,7,"3/28/2022, 8:00:03 PM"
